icd_code_4;CLASS_GPEAS_EXT;fl_cg;id_age_group;age_group;redistribuir;cod_class;CLASS_GPEAS_v032025;CLASS_GPEAS_PRODUCAO
C912;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C913;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C914;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C915;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C916;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C917;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C918;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C919;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C92;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C920;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C921;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C922;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C923;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C924;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C925;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C926;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C927;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C928;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C929;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C93;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C930;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C931;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C932;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C933;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C935;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C937;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C938;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C939;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C94;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C940;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C941;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C942;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C943;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C944;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C945;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C946;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C947;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C948;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C95;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C950;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C951;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C952;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C954;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C956;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C957;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C959;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C96;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C960;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C961;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C962;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C963;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C964;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C965;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C966;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C967;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C968;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C969;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C97;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C970;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C979;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C98;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
C99;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D0;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D00;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D000;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D001;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D002;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D01;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D010;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D011;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D012;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D013;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D014;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D015;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D017;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D019;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D02;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D020;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D021;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D022;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D023;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D024;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D029;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D03;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D030;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D031;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D032;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D033;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D034;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D035;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D036;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D037;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D038;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D039;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D04;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D040;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D041;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D042;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D043;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D044;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D045;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D046;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D047;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D048;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D049;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D05;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D050;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D051;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D057;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D058;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D059;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D06;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D060;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D061;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D067;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D069;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D07;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D070;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D071;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D072;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D073;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D074;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D075;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D076;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D08;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D09;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D090;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D091;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D092;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D093;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D097;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D098;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D099;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D10;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D100;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D101;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D102;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D103;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D104;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D105;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D106;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D107;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D109;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D11;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D110;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D117;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D119;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D12;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D120;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D121;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D122;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D123;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D124;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D125;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D126;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D127;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D128;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D129;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D13;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D130;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D131;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D132;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D133;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D134;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D135;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D136;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D137;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D139;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D14;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D140;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D141;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D142;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D143;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D144;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D15;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D150;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D151;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D152;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D157;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D159;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D16;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D160;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D161;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D162;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D163;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D164;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D165;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D166;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D167;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D168;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D169;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D17;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D170;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D171;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D172;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D173;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D174;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D175;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D176;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D177;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D179;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D18;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D180;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D181;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D19;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D190;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D191;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D197;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D199;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D20;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D200;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D201;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D209;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D21;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D210;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D211;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D212;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D213;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D214;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D215;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D216;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D219;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D22;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D220;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D221;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D222;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D223;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D224;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D225;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D226;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D227;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D229;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D23;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D230;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D231;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D232;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D233;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D234;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D235;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D236;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D237;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D239;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D24;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D240;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D241;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D242;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D249;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D25;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
D250;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
D251;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
D252;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
D259;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
D26;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
D260;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D261;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D267;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D269;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D27;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D270;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D271;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D279;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D28;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D280;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D281;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D282;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
D287;dcnt_neoplasms;;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
D289;dcnt_neoplasms;Garbage Code;;;;dcnt_neoplasms;dcnt_neoplasms;dcnt_neoplasms
